order_id,order_date,customer_id,product_name,platform,purchase_amount,region
6f45b6da-d962-47d7-95d0-a891c24b2701,2024-12-14,6bbeeb58-4647-472f-b60b-3ee629fdb141,Relationship Expansion Pack,Switch,28.08,Europe
6d49f8e9-e8ff-4859-bd0a-21477f1832dd,2023-11-14,aa68bf04-249d-48a9-925b-7aad79a935f2,Out Expansion Pack,Switch,55.67,Europe
ed3089dc-9de8-49ee-b228-14be3a878e06,2024-11-01,7f418c03-8f3d-4544-b49d-8e6cca22ec25,System Expansion Pack,PlayStation,81.93,Asia
a31e9ab7-a2b4-4b91-a328-ae21deb72052,2024-08-07,87f67a57-1638-4658-a28b-5c2350c28c73,Modern Expansion Pack,Switch,98.54,South America
56bc2d5f-783a-4b77-959d-ea7fbf231ddc,2023-11-29,e111f0e4-5a1e-421e-a2e9-f4ad0d7e745e,Well Expansion Pack,PlayStation,22.88,Australia
7a97d44f-7e47-4980-aaba-0a0dba9b8ef8,2023-12-17,37733b20-0b7b-4c74-8b9c-04c984faf666,Perform Expansion Pack,Xbox,95.92,South America
0b2c53c4-5f8d-411f-83f5-11ce328b59d8,2024-05-27,838ac158-cc3a-410f-9cb4-853626e364a5,Million Expansion Pack,PlayStation,57.69,North America
3ef0643d-b86f-4a8d-b6be-1c014039fff2,2024-06-05,0161a017-dce3-4d48-a5b9-9f4a6f0e13d4,Your Expansion Pack,PC,65.75,Asia
0650437c-e007-4708-8d05-529846e89c0f,2024-11-16,4fc88d32-d0b0-4c87-84ff-bf7aabb1c671,Nearly Expansion Pack,PC,61.02,Australia
25c0b43c-a50e-456e-92b2-d153ec4b954a,2023-05-20,35fc9806-cc6c-484d-aec8-21731b24599c,Prepare Expansion Pack,PC,10.3,Australia
868f7442-cfa9-4c54-9fcd-fba0c28ce3fc,2023-12-01,d44f3382-d96a-4bce-bfa2-fbed93025ccc,Throw Expansion Pack,PC,50.39,Asia
88a1375a-a365-43a4-83c7-1d499cfa068c,2025-03-31,2c136c36-7aef-454f-b0fe-19a9e81fb315,Much Expansion Pack,Switch,75.28,North America
99313034-a3f1-416c-8fe3-32ab9193056d,2023-11-19,a378c601-ed41-40e4-ba52-bd82e8db237f,Hear Expansion Pack,PlayStation,78.94,Asia
28679d3b-41f2-438a-b380-652de2581743,2023-06-16,41661577-5081-43c2-90bb-a6b13442158c,Second Expansion Pack,Xbox,34.04,North America
4f2f7227-1fea-4d57-8878-19d1acdd41bb,2023-08-13,a5dab732-1e81-413e-ba30-5cffff910c81,Ahead Expansion Pack,Switch,8.06,Europe
365a0525-8cf2-4fbe-91dd-ed989974813d,2024-01-14,b2ef4d02-6e1a-42e0-8444-1d0cee32a397,Production Expansion Pack,PC,23.46,Australia
a8198b55-418a-41c8-bda1-d9d82af56388,2024-10-15,8e9d43c2-1fef-4090-b743-484af5dde193,Option Expansion Pack,Switch,98.69,North America
f7d85008-597a-44b1-901f-1fe5c82f310a,2024-06-23,9cc904f6-cc1f-48a0-bb12-4308b2662997,Prepare Expansion Pack,PlayStation,61.11,South America
d59c7a20-5d62-44ea-b3e0-8aa7b41423bf,2023-10-07,ffae0b3c-9ecf-45ec-a6b7-ce49ec89f8c3,Use Expansion Pack,Xbox,99.28,Europe
340afa56-ebf0-4aa4-ac71-2ec42b2cccf9,2025-03-23,4bafeec8-3bd0-403c-a180-2a5a0deb64d3,Bit Expansion Pack,Switch,26.56,Asia
0b4152ce-852d-4379-b51a-7f22e14d6d49,2023-10-01,e4078392-7468-401f-8b0c-68999ac1b481,Close Expansion Pack,PlayStation,88.18,Europe
10cae40e-066c-4313-92b0-142238e3e930,2024-05-08,3e96fa83-83a0-4734-a317-ec284f7240e2,Particular Expansion Pack,PlayStation,48.35,Australia
f2ebc374-8572-4ec3-85d2-a31de17ba0e3,2025-02-17,eb82261e-bda3-4e56-a2a9-48b0aff7ad49,Above Expansion Pack,PC,85.66,South America
3cb05c73-6125-4374-b565-57d5a065568e,2023-08-26,000156dd-ca5e-4cf4-8669-c5a6607f98c7,Today Expansion Pack,Xbox,23.83,Europe
4c4ce8b7-26df-4068-8b6f-1d3fcffbb559,2024-06-23,5d3287e8-b9b6-4a5e-98d4-30e73ac6d5da,Response Expansion Pack,Xbox,71.06,Europe
6826217c-95bd-4e37-a4a7-d9244b5aed01,2023-09-22,b9090462-9b6e-40bb-9f52-b50808fee0ef,Report Expansion Pack,Switch,82.27,Asia
d532ef7d-09fc-44f3-962d-377e0a4836bc,2024-04-23,43ad9697-7a63-4cdb-9edc-02e1dbc99a42,Church Expansion Pack,Switch,55.34,Asia
89c5c437-2e5e-46f7-8854-b432fd5ea74d,2024-02-07,6ebfd1a8-ab3a-499b-ae90-1bdaf8c3625f,Finish Expansion Pack,Switch,36.76,Europe
4fcc85bd-0cd9-471d-905d-251fb9f1f480,2025-03-12,f7b549e7-1351-4c37-ab5a-1139b6a13bd9,Attorney Expansion Pack,PC,45.16,North America
1ad07b00-5ee8-44a4-81ae-eb19869efe97,2024-06-01,f5994fb3-c49d-4fc9-897c-17c242ee90e5,Mouth Expansion Pack,Switch,48.24,South America
09292ade-224d-4770-bc5b-4454163839ee,2023-08-18,59756fde-287a-43c3-9237-0575184d1a6b,Control Expansion Pack,Xbox,26.67,Europe
905572b1-c682-452f-b0b1-f2e7ab70ed8e,2024-06-24,b3b85d68-4a53-41f2-aa0f-0b62b85f5c57,Message Expansion Pack,PlayStation,72.4,South America
93a12766-771d-458f-ae6b-3ac461cd849b,2024-07-08,85684af3-3de6-4e92-95c2-ba8fca93ef75,Room Expansion Pack,PlayStation,97.62,Asia
a4b8e676-5f6d-4935-9560-ab33d2233257,2024-11-17,6cb0c120-4a62-4b27-ab77-1ed8c1e37c26,Eat Expansion Pack,Switch,98.4,Europe
8a34a4a0-884e-4e83-a7db-06fd052f1919,2024-06-26,51970873-a175-4d3a-8923-d2e0f51203a1,Hundred Expansion Pack,PC,78.56,North America
e80e9f90-7425-4571-9a5f-ed981b5a2828,2023-11-24,cef62992-f708-4a7b-b293-82bdda4d0505,Area Expansion Pack,Switch,52.21,North America
8b6ad80d-b4ec-45c8-a001-1a50168f783b,2024-03-18,a4c7fad8-5183-4e70-93b8-5dac5e900ee6,Surface Expansion Pack,PC,42.66,Asia
1984a440-c8f8-4eaf-9aad-bbd5b79b3ab2,2024-06-29,60fd433e-1701-4dc2-87db-9d908a24b0cf,Structure Expansion Pack,PC,95.17,South America
ab2d6414-cc39-4f49-b292-1608bf66e1a3,2024-01-12,724d0c0c-935b-4d9f-aeff-48bf7e74ae9f,Represent Expansion Pack,Xbox,28.69,South America
842bee45-5999-4095-8e2f-6bb752b5ec4b,2023-10-25,9c5d7975-70e7-4b72-9f78-e936239b4fb7,Follow Expansion Pack,PlayStation,49.66,Australia
89c16096-5f02-4ecf-9fe2-5243f417c916,2023-08-27,497ec1f2-e913-45da-9db2-c162bfe41207,Marriage Expansion Pack,PlayStation,43.82,North America
fe53d245-eb77-4742-9305-f435b0ff3f9c,2023-06-18,4be32fdf-89ff-40c2-9f54-a7fa34d94ef3,Newspaper Expansion Pack,PlayStation,43.73,Australia
d08b5d87-69f7-4a3b-9412-bd6a7ee30142,2023-05-31,4cf771c8-9f17-4344-a1f9-fa888fb88c5b,Floor Expansion Pack,PC,26.21,Europe
c1d8dcda-41dc-43fa-a6eb-d3b4e1e2c653,2023-12-31,85bb507b-5eeb-4ef2-8136-d30cfa0f05a0,Charge Expansion Pack,Xbox,84.17,North America
7a2627f1-f392-4df1-b82e-5762c17ba9d6,2023-05-25,68b6bcbf-d142-48ce-9185-ac2aac1919ae,Go Expansion Pack,PC,88.99,Australia
aa29e54b-5b8e-4a39-bd9b-d5dc5165a382,2024-02-16,5985c340-5d79-403d-b32e-eb406201c91e,Ok Expansion Pack,Switch,8.68,Europe
e6c96626-6144-460d-bf96-d2641a43c41f,2023-12-26,25abeca0-5d1e-4420-aec9-99e5a3fbf015,Language Expansion Pack,Switch,73.05,Asia
4adca4a1-04b6-49fa-8da0-e92e2dbd514b,2023-05-16,484e724f-d295-44b8-af5b-0314f587df16,Her Expansion Pack,Xbox,83.02,Australia
860b4989-64fd-4b8d-bf87-5218d319d6f1,2023-11-23,0dae23b1-7aa3-4377-b3db-f0a9ee9773bd,Page Expansion Pack,Switch,82.11,Australia
7efb1777-e18d-4a68-bdbb-1e0b4e4e3129,2023-08-29,4ccd21c6-fba8-4b09-945c-b2b8691a954e,Agent Expansion Pack,PlayStation,64.04,Australia
4b1f9892-b0e2-4366-a72a-2aff1c485a86,2023-09-21,4cec4999-0662-4370-a2aa-04003b921379,Loss Expansion Pack,PlayStation,47.61,Asia
855c0571-9815-4242-9623-95175b7981d6,2024-08-25,d2639b13-0d6d-4153-8b77-d587338e5916,Population Expansion Pack,Xbox,42.88,North America
dc5bf16d-86dd-4569-91bd-50da8ac04384,2023-06-09,a6f90a62-af5a-415d-a04e-8b95682929cd,Two Expansion Pack,PlayStation,55.61,Asia
c48990ac-a16a-4270-b8f4-df296b5a559d,2024-09-19,22432069-a427-4854-bba0-e9c9d9c8ec79,Full Expansion Pack,Switch,38.82,Australia
789a3775-65ee-4ae0-ae35-90fa81d1ce40,2024-09-09,1bb13fdd-58d7-44a9-b612-5e7bb6f370fb,Fire Expansion Pack,Switch,28.65,Europe
0db43315-a3f6-4e22-87d9-1196840cc570,2023-10-30,196e1439-1e02-4976-99a5-11b2f31bb8db,Tough Expansion Pack,PlayStation,14.58,Europe
1dcd3c56-2735-408c-a4f7-3c492ee6d1cc,2024-03-12,7e454796-3d09-468e-919c-6d10c7ac4701,Others Expansion Pack,Switch,70.12,North America
c3832eac-369e-4cb7-9369-ee17f582fa67,2025-01-18,14fe784d-7246-44bb-890c-b94e05c7fac1,Three Expansion Pack,Switch,61.65,Europe
20b03901-2ad6-4cb9-b4dd-d0ceaf806218,2024-11-09,dea8b2d5-2bfb-415c-9b89-d1235dd9555e,Standard Expansion Pack,Switch,75.61,North America
ed3415af-6a32-4222-9c5b-f491ea9e8994,2024-03-06,df7c082f-dba3-4075-a882-6df6a3507b3e,Side Expansion Pack,PlayStation,73.45,Europe
818de016-4409-42e4-9263-7deb3817e561,2024-09-12,bd504208-6ce9-418f-9051-d1dbf5cb38d2,Trial Expansion Pack,Xbox,66.97,North America
931392d5-0522-4087-a8b3-4c9efd415d5b,2024-07-22,c49520de-bf05-4393-9b81-202237529140,Hear Expansion Pack,Xbox,5.94,North America
ee96e605-2c12-466a-9518-0e437e9bfefc,2025-04-05,b5bc3c92-b207-40b8-ae8e-d21ef673f838,Raise Expansion Pack,PlayStation,36.93,South America
8fadcd39-c84f-4444-9a05-075dca60a6db,2025-01-11,a4e86806-aedb-4a69-b203-cf8b13e715c1,Bed Expansion Pack,PC,13.46,Australia
537f75b2-b8b7-4c09-a77b-2f3015d64cc9,2023-04-23,21f22f5d-9f6d-45fb-855e-ad3d8b0739f0,Suggest Expansion Pack,Xbox,8.73,North America
1db65323-2bb8-4c85-b1c3-8b44f44f39da,2023-06-25,9bb67333-482e-4f85-ba21-4f056fe7685f,Full Expansion Pack,Switch,58.49,Australia
1fb70cc7-df82-4933-be9d-ad075b84d96c,2025-01-22,3d69b0f1-3d1e-444b-878d-1e97bd16c8d2,North Expansion Pack,PlayStation,54.48,Asia
f41624fc-678c-4557-9c39-46d4d4f76132,2024-03-24,4b7f0428-3a92-4300-95f1-90219601f3cd,Best Expansion Pack,Xbox,45.53,Australia
82cc96fd-4644-493c-98c1-e026a7d70acf,2023-10-12,771c95ea-c105-4fed-a2c3-bb2dfdfd29a7,It Expansion Pack,Switch,77.47,Europe
9652e1d9-cef7-413f-b849-3c134a2f35f2,2023-10-16,ab283992-ccd4-44ad-9254-9d4aed333462,Explain Expansion Pack,PlayStation,55.94,Asia
48aedbb2-1ed7-4c0b-989b-a239c3e0701e,2023-12-23,5c2f5deb-5550-4a27-95ce-fbe7d2a8ca07,Morning Expansion Pack,Xbox,51.24,North America
35c3fa5b-4c26-4886-95af-6ff3b26c9a28,2024-08-28,2ebfd9ec-75e0-43f1-8d1d-fffdcca12512,Out Expansion Pack,Xbox,96.66,Europe
61052114-8eaf-48d1-ac2f-9dffaaca2748,2023-10-17,1aa813d7-c623-417b-b521-587da4f835a3,New Expansion Pack,Xbox,76.35,Europe
6b9761e9-7855-4bca-909e-43c9dadabd1a,2025-01-11,9e3abd84-7e48-41f3-90b9-e6f97de4149c,Born Expansion Pack,PC,80.06,Australia
a16bb3b2-bf8e-4a7f-a7dd-74ef3f8c2840,2024-12-26,a0dd2f90-2c3e-416b-b04d-fd3f934e953a,Executive Expansion Pack,Switch,16.64,North America
e606ee37-d2fa-421b-98fd-0b2c53f5b0f1,2024-07-11,25590c1d-b5ff-4e79-ae12-b080ec1c251c,Capital Expansion Pack,PC,99.78,Europe
155c2d4a-d3fe-4f38-a09f-d3a80f01a049,2024-10-19,b9d3df60-c7a7-4f21-b3f6-af43b944a79b,Add Expansion Pack,Switch,16.96,Australia
d59f63c2-c073-467b-b7eb-b144ec427922,2024-07-05,29b0c986-7bee-4b31-b4f9-95b00d99f785,Part Expansion Pack,PlayStation,64.53,Asia
4fe88dfb-ceab-4f92-8139-b82f221076e2,2024-07-02,c0579c9c-3559-4ecd-9207-6508564b1072,Figure Expansion Pack,Xbox,50.88,North America
3112c7d3-8ca8-43cb-8784-65c9858c4d86,2024-08-16,8baaf403-5b21-4e0b-bd83-27459455a033,Tree Expansion Pack,Xbox,54.61,North America
3812b313-3075-4b53-8aa2-d66ada6c265b,2025-02-21,1f82ecad-4799-4cc1-a252-5620abc830af,Senior Expansion Pack,Switch,49.25,Europe
45fb0060-f553-4247-9b72-bd7ed1e95f9c,2024-02-18,ee8af5d1-02f6-4905-8151-35f2dd960df2,Perform Expansion Pack,Switch,60.18,Asia
9db75682-996a-426f-8020-daa0070487cf,2023-04-29,70e578dd-2d2d-4c3b-8ad3-b40c053d8ae5,With Expansion Pack,Switch,63.9,South America
e523c8e4-a4f5-42b5-87a3-fde28e64a4af,2023-12-03,9b2ca850-6dcc-49b1-a321-4fc7eb4e6098,Represent Expansion Pack,Xbox,36.92,Europe
4d872f24-bccd-4eaf-96fb-da1f230c12c4,2024-11-07,6df62e07-f21d-4643-a6db-4e9df0fcbb8c,Also Expansion Pack,PC,61.77,North America
e8d578d7-1330-4b3e-9d3a-29b5b1528ceb,2024-01-09,40ee68ff-90b1-46bc-bb7f-c6c87ce8555e,Cover Expansion Pack,Switch,51.75,Europe
a77a33b6-a3e4-4a0c-a25e-babbbee112f3,2023-11-18,aa764ca6-d3da-4866-9060-43cc983e01bd,Score Expansion Pack,PlayStation,61.81,Australia
6fe1d68d-5eda-48db-9aef-ec0b43b5b219,2024-05-07,05c085e1-0316-4010-bb18-372628e3cc06,Administration Expansion Pack,Xbox,87.13,Australia
c334bc08-f07f-4dac-a5f3-bfd6f0caf03e,2024-04-17,01adaf9d-461a-41fb-a0a4-54306cec7ac2,Decision Expansion Pack,PC,90.47,Australia
6b9e465d-7543-4d9c-9882-8267216ca24f,2024-02-08,5d1dbe47-9711-4c67-b5d9-d7fc1aa7129d,Past Expansion Pack,Xbox,14.76,Australia
52a5d397-c25d-4928-8b6d-b7dc96396f4e,2023-12-19,f37281be-b525-4d02-9c71-1d5ca8726822,Need Expansion Pack,Xbox,80.82,Europe
85411232-b6d6-46e6-91cf-ea2d81102aae,2024-04-22,03c01893-e3e0-4b77-9f8c-435f45a52805,Everyone Expansion Pack,PlayStation,56.43,Europe
abcd4aad-a2eb-480a-9bb2-641a0fe41dd4,2023-05-13,a38657e8-51ad-4fa0-aa7f-7aa65a068072,Yet Expansion Pack,PC,29.85,South America
62cc74c6-9705-432b-b20f-668afd69397e,2024-10-17,42bb140d-b7fd-4fda-8a35-386fc7c8630c,Skill Expansion Pack,Switch,98.79,South America
340550d2-1439-4ad9-a574-f2a8693bd4cb,2024-07-27,c793ac8e-35f8-42ce-8ac5-d275287a2e56,Article Expansion Pack,PlayStation,88.31,Asia
167b5666-4054-4c27-95c5-449d9503f337,2025-03-27,330176a6-1223-409b-9a6b-7444cb3e672d,Point Expansion Pack,PlayStation,9.75,North America
34f288f7-68d3-4a97-b77a-547a2c620de0,2025-04-17,1f1aaadb-f64d-4e06-a856-127827df6f5a,Official Expansion Pack,PlayStation,77.99,South America
810a4413-2409-42f8-a0fd-868f62b9520b,2025-03-03,f11b25d7-0490-4f2a-9af5-3b170bf13bd8,Report Expansion Pack,PC,38.69,North America
729b9aee-a59b-4e9d-adfa-9c3b840d9e70,2023-08-30,dfb38199-6a9b-4d78-87c5-e07615afe094,Research Expansion Pack,Xbox,85.23,Asia
d53f7f5a-e5aa-4988-a94c-fc12cb83b096,2024-02-25,ae2dff6e-e7c9-4001-a205-b900da844dfc,Or Expansion Pack,Switch,50.72,North America
fe989917-9305-4f52-be3a-7282e169e179,2023-08-04,dc3b30d5-b5f5-4aa4-b65d-87c8f99911be,Out Expansion Pack,PC,30.35,Asia
976569a3-8504-4552-b525-1963069ce34b,2024-06-05,98d191f0-0ca7-4604-9629-1d9884d6305a,Everyone Expansion Pack,Xbox,11.45,Asia
9889ff14-3312-48ee-b798-20fab5fdff15,2023-12-11,c62de632-2210-4e6a-bcc2-4ad654d642f8,Young Expansion Pack,Xbox,87.65,South America
f829a1d5-370b-4b39-a124-8774c2af4748,2023-11-26,252ac3cf-b0b5-4ad3-8e3a-3446d2e7a3f1,Beautiful Expansion Pack,PlayStation,25.35,Australia
106c9997-2109-430a-8fa7-a322034ae774,2025-01-26,15e4959b-20fc-4ef8-9b1a-68ec68403577,Keep Expansion Pack,Xbox,50.18,North America
d3ae20fe-205a-4b67-afe2-c40b150c2f5f,2023-05-17,f9aa3fd6-0e64-449b-84f7-0f40f8502a9d,Week Expansion Pack,PlayStation,45.01,South America
9ec9103a-2c01-4832-bcdc-df75a5f080f5,2024-10-11,14f455c1-192e-4b63-b854-9d6076f2b0f0,Itself Expansion Pack,PlayStation,96.5,Europe
d563700d-ee04-4c6a-9160-9905620fecd9,2024-07-09,5c1f5c40-4ce4-47d7-8b8e-8ddf6892b59b,Myself Expansion Pack,PlayStation,15.73,Europe
aeeb7871-3071-4f0a-b76a-2092edef2f49,2023-06-10,325d87d0-8a15-4dfc-be75-89149ee50a5b,Chair Expansion Pack,Xbox,91.08,South America
1aacf3a9-3669-474e-861b-d6539aed45fa,2025-03-16,c098ba0e-2fa6-4a1b-9e72-31ad9f3b905e,Only Expansion Pack,Xbox,37.05,Europe
2acd07bb-daf4-4697-8457-368fda759a6b,2024-09-04,58c7d54f-b637-4ac4-8515-796dd1e2423b,Front Expansion Pack,Switch,87.44,Europe
81866e9f-e85f-4c62-b538-2dc4234fc4bc,2023-05-24,e6ba37a5-27c4-4a91-885c-6869ddbdbcf2,Response Expansion Pack,Xbox,91.39,Australia
31120b2a-3b05-4fc1-902c-f0a71f6d472c,2025-03-20,b62fc38e-8ee9-4ebd-b749-89c86e85d29e,Against Expansion Pack,Xbox,11.34,Europe
26c73129-1784-4370-ad81-de5bf1137675,2024-11-09,32ab4fda-43e7-48b5-a4d1-fc231723456d,Dog Expansion Pack,PlayStation,10.22,North America
0c18f3a6-c218-4125-bcdb-a33337e4d07b,2025-01-04,7dd4e7a7-d42c-467d-991a-26162c66713a,Probably Expansion Pack,PC,94.1,South America
ae51ae87-6996-4494-bff0-e7f9ce07add5,2025-03-23,ece15d67-e881-4220-af9c-31878ffd8d9f,Cause Expansion Pack,PlayStation,62.08,Asia
69468542-ec54-4b61-a8f3-f006e716d775,2025-02-11,b6a2427c-9a82-4fae-a5a2-e6a1829275c7,Art Expansion Pack,Xbox,91.86,North America
f8dc62f0-6842-4556-a725-1df56a9c2414,2023-08-27,d66884e2-4e3e-4e26-bc5d-a21bc262e41c,Listen Expansion Pack,PlayStation,5.56,Asia
019f4ffb-d5dd-49ee-a8e4-d50113b71074,2025-04-03,633d60f8-b90e-458f-9589-784e3fc5fd2f,Energy Expansion Pack,PlayStation,60.41,Europe
71bbd34a-dea4-40a9-8de3-17d325252b75,2024-04-28,82dce079-d174-40e8-8f8d-1fefd95f240e,Provide Expansion Pack,Switch,9.89,Europe
8fadd04c-c408-4f14-bf21-89c2de9a72df,2024-10-27,d6739c25-4259-4aba-ad91-d16b222957e9,World Expansion Pack,Xbox,61.32,North America
2eac0b6f-40d7-41e5-8ffe-715af9678ad3,2024-04-24,80d628e4-5db6-4c16-b9eb-813c7d6d28d9,Sport Expansion Pack,PlayStation,47.19,Australia
9b7e8c82-454e-40c8-b56a-00693be5824d,2024-02-13,eca78abb-977a-41f5-a94b-91e1bc096eed,Cup Expansion Pack,Xbox,39.79,Europe
add36890-8f3e-4670-b8b6-5f5dc2a6949b,2024-03-14,16cd8770-f970-4808-850b-bf6c9bd31504,Compare Expansion Pack,PC,28.24,South America
ea5c5a04-988c-4c6d-8491-c49c8ea677ca,2024-12-08,30827be3-444a-42e5-b855-ecd83c35824d,Seem Expansion Pack,PC,46.34,Europe
69e69440-bcfd-4abf-8ea0-30698d9c3a41,2023-10-09,693a8446-be35-4080-aace-6d9cd4ebe82e,Care Expansion Pack,PlayStation,6.73,Asia
85a42821-9adc-4b99-bc23-1c99afaaea17,2024-08-18,dd1b8ec8-b10b-4cad-a9bc-74187f99bb93,Body Expansion Pack,PlayStation,33.75,South America
a60c87d6-fb55-4234-98e6-1f547e69c97b,2024-02-18,f3596600-4520-4d01-a0c2-a5a1f52bf6a0,Feeling Expansion Pack,Xbox,80.5,Australia
c24b41ce-0d5c-45fe-99c7-70bc1da90ee4,2023-12-13,dc3c413a-e5f3-4b01-91e8-cc120f3beaa8,Hair Expansion Pack,PC,78.83,Australia
27068d65-8631-4282-a3e4-7a0343912c7f,2024-03-09,9c5837c5-a0ab-4a28-bafb-e4059a355c70,Sometimes Expansion Pack,PC,66.84,Australia
90f30abb-370b-47df-a6aa-2fbb5b55fced,2025-02-10,f1fa54f7-40b5-4d85-a86b-2ab712f2b66b,Teacher Expansion Pack,Xbox,79.92,Asia
5bd902e6-9922-4824-be0b-d3098070ce4a,2023-05-24,e0657a4c-ae8f-4f7b-a18b-cfe60df0d05b,Rate Expansion Pack,Switch,11.22,North America
3cc83eb4-a915-4fa6-a66f-2cb07276fe30,2023-05-08,e2e3ddae-1664-44fd-87b4-b5a930190efc,Long Expansion Pack,Switch,88.87,North America
976fe51c-bd06-4bde-9b0f-3760532b941e,2023-11-23,0928603d-8404-4b10-b493-40e9e953b315,Late Expansion Pack,PlayStation,70.41,Australia
01bbe22e-cfdc-4521-bcb0-13b4379f6589,2024-10-22,5a4af662-5f21-4121-a323-80984c6c6b84,Provide Expansion Pack,Xbox,49.45,Australia
659ae96e-af74-4a2c-a6fe-ab082db2c0ee,2024-08-11,ccced911-c261-406c-8061-73917d9623bb,Produce Expansion Pack,PC,35.57,North America
871a64c3-9437-4af3-a313-be49945cb697,2023-08-06,c63798bc-4270-41b1-8ea7-d409c95405b9,Child Expansion Pack,Switch,57.97,North America
9a53007b-27fb-45cf-8255-21c037e92ce3,2025-02-03,957278c4-a6d3-43d3-b9e9-50e66552e509,Into Expansion Pack,PlayStation,38.82,Asia
c0fa9ad0-2dd5-4d06-81a2-06bd55c75f71,2024-09-02,89f18823-2be4-4d88-bd4a-e103aaf38b39,He Expansion Pack,PlayStation,80.24,Europe
5cb9c233-af93-496b-9b8f-10feb01a735c,2023-06-18,3f7089a4-4e3b-4d03-b2d1-79e09d7a97e9,Suggest Expansion Pack,Switch,53.71,Europe
9b15e3c9-3a16-4c18-b24a-7c2695d36c88,2023-08-27,30109d51-be04-481d-b034-7cc75c456299,Media Expansion Pack,PC,71.14,Asia
a1c356a5-af60-4ad0-afc7-22fc766fd8fe,2024-05-11,1c9123c8-28a1-433a-b4a8-3c2c62bd5023,Car Expansion Pack,Xbox,37.14,Australia
d6df37c8-25f8-48e1-a651-b95e7ecd086e,2024-09-10,df7c6fb2-c98e-4546-8191-471133591769,Structure Expansion Pack,PC,46.15,Australia
b38425cc-11c4-4b02-ab75-2de1f6a27742,2024-12-17,548f747c-1347-4264-bf05-cb616abe5f3f,Just Expansion Pack,PlayStation,6.92,Asia
6c4754ee-10b6-43eb-a43e-d5942823fd85,2023-12-02,627369bf-5d86-4211-a851-daeaf0c2ada1,Authority Expansion Pack,PlayStation,45.06,Asia
4ec10d36-24e9-4bcc-9bba-80acdce189a4,2024-08-04,85ee87a8-3b83-4272-8ba3-a77c1d3cf33b,Picture Expansion Pack,Xbox,36.44,Asia
